,index,date,close,high,low,open,candle_size
6857,6857,2015-06-01 12:35:00+05:30,8448.1,8449.15,8445.85,8448.5,-0.3999999999996362
6858,6858,2015-06-01 12:40:00+05:30,8452.95,8454.25,8447.0,8447.3,5.650000000001455
6859,6859,2015-06-01 12:45:00+05:30,8454.35,8457.75,8452.05,8452.6,1.75
6860,6860,2015-06-01 12:50:00+05:30,8457.2,8459.05,8453.8,8454.6,2.600000000000364
6861,6861,2015-06-01 12:55:00+05:30,8457.45,8458.2,8454.0,8456.8,0.6500000000014552
6862,6862,2015-06-01 13:00:00+05:30,8457.1,8458.3,8455.3,8457.3,-0.1999999999989086
6863,6863,2015-06-01 13:05:00+05:30,8458.15,8463.0,8456.7,8456.9,1.25
6864,6864,2015-06-01 13:10:00+05:30,8453.55,8459.25,8452.15,8458.6,-5.050000000001091
6865,6865,2015-06-01 13:15:00+05:30,8450.95,8455.65,8450.6,8453.3,-2.349999999998545
6866,6866,2015-06-01 13:20:00+05:30,8456.4,8456.4,8448.45,8450.95,5.449999999998909
6900,6900,2015-06-02 09:55:00+05:30,8388.8,8397.0,8386.5,8392.6,-3.8000000000010914
6901,6901,2015-06-02 10:00:00+05:30,8395.0,8395.0,8387.45,8387.95,7.049999999999272
6902,6902,2015-06-02 10:05:00+05:30,8388.3,8395.5,8384.75,8395.45,-7.150000000001455
6903,6903,2015-06-02 10:10:00+05:30,8395.75,8397.6,8388.9,8388.9,6.850000000000364
6904,6904,2015-06-02 10:15:00+05:30,8393.9,8396.3,8391.7,8395.8,-1.8999999999996362
6985,6985,2015-06-03 10:45:00+05:30,8174.25,8181.25,8172.6,8180.25,-6.0
6986,6986,2015-06-03 10:50:00+05:30,8183.85,8186.1,8173.05,8173.6,10.25
6987,6987,2015-06-03 10:55:00+05:30,8190.8,8192.7,8182.4,8184.3,6.5
6988,6988,2015-06-03 11:00:00+05:30,8186.3,8192.95,8183.1,8190.6,-4.300000000000182
6989,6989,2015-06-03 11:05:00+05:30,8191.8,8192.05,8184.55,8186.75,5.050000000000182
7014,7014,2015-06-03 13:10:00+05:30,8135.8,8140.8,8134.65,8136.55,-0.75
7015,7015,2015-06-03 13:15:00+05:30,8148.8,8148.8,8135.1,8135.1,13.699999999999818
7016,7016,2015-06-03 13:20:00+05:30,8146.7,8159.5,8144.45,8149.3,-2.600000000000364
7017,7017,2015-06-03 13:25:00+05:30,8153.4,8154.3,8142.05,8145.8,7.599999999999454
7018,7018,2015-06-03 13:30:00+05:30,8156.65,8162.05,8150.85,8153.4,3.25
7019,7019,2015-06-03 13:35:00+05:30,8140.4,8157.85,8138.7,8156.75,-16.350000000000364
7020,7020,2015-06-03 13:40:00+05:30,8135.15,8140.8,8132.9,8140.65,-5.5
7030,7030,2015-06-03 14:30:00+05:30,8114.35,8116.55,8107.75,8115.6,-1.25
7031,7031,2015-06-03 14:35:00+05:30,8128.0,8128.15,8107.4,8114.2,13.800000000000182
7032,7032,2015-06-03 14:40:00+05:30,8119.25,8129.05,8119.25,8128.25,-9.0
7033,7033,2015-06-03 14:45:00+05:30,8119.1,8124.35,8112.8,8118.2,0.9000000000005457
7034,7034,2015-06-03 14:50:00+05:30,8114.0,8121.15,8111.5,8120.55,-6.550000000000182
7038,7038,2015-06-03 15:10:00+05:30,8129.35,8133.1,8119.6,8132.75,-3.399999999999636
7039,7039,2015-06-03 15:15:00+05:30,8133.05,8135.05,8125.55,8128.5,4.550000000000182
7040,7040,2015-06-03 15:20:00+05:30,8144.0,8145.5,8132.85,8132.85,11.149999999999636
7041,7041,2015-06-03 15:25:00+05:30,8148.55,8153.2,8142.9,8144.4,4.150000000000546
7042,7042,2015-06-04 09:15:00+05:30,8135.2,8158.6,8116.5,8155.15,-19.949999999999818
7051,7051,2015-06-04 10:00:00+05:30,8116.85,8123.45,8116.85,8119.15,-2.2999999999992724
7052,7052,2015-06-04 10:05:00+05:30,8126.25,8126.25,8116.1,8116.4,9.850000000000364
7053,7053,2015-06-04 10:10:00+05:30,8137.0,8137.15,8126.0,8126.15,10.850000000000364
7054,7054,2015-06-04 10:15:00+05:30,8127.2,8138.1,8125.95,8137.0,-9.800000000000182
7055,7055,2015-06-04 10:20:00+05:30,8128.4,8132.15,8123.8,8127.2,1.199999999999818
7082,7082,2015-06-04 12:35:00+05:30,8117.2,8120.65,8112.2,8118.75,-1.550000000000182
7083,7083,2015-06-04 12:40:00+05:30,8123.05,8123.5,8116.45,8117.1,5.949999999999818
7084,7084,2015-06-04 12:45:00+05:30,8119.6,8124.1,8118.95,8122.9,-3.2999999999992724
7085,7085,2015-06-04 12:50:00+05:30,8107.9,8120.65,8107.9,8119.75,-11.850000000000364
7086,7086,2015-06-04 12:55:00+05:30,8105.75,8111.0,8101.8,8108.85,-3.100000000000364
7113,7113,2015-06-04 15:10:00+05:30,8127.7,8135.6,8125.25,8128.5,-0.8000000000001819
7114,7114,2015-06-04 15:15:00+05:30,8134.2,8134.9,8124.0,8127.6,6.599999999999454
7115,7115,2015-06-04 15:20:00+05:30,8128.75,8137.4,8128.2,8134.7,-5.949999999999818
7116,7116,2015-06-04 15:25:00+05:30,8136.95,8139.2,8128.6,8128.6,8.349999999999454
7117,7117,2015-06-05 09:15:00+05:30,8110.95,8121.85,8103.7,8119.15,-8.199999999999818
7118,7118,2015-06-05 09:20:00+05:30,8124.8,8129.65,8110.45,8110.85,13.949999999999818
7119,7119,2015-06-05 09:25:00+05:30,8120.35,8130.7,8117.65,8124.3,-3.949999999999818
7120,7120,2015-06-05 09:30:00+05:30,8130.05,8131.35,8117.2,8119.6,10.449999999999818
7121,7121,2015-06-05 09:35:00+05:30,8123.4,8135.0,8122.45,8129.45,-6.050000000000182
7122,7122,2015-06-05 09:40:00+05:30,8122.15,8124.15,8113.1,8123.0,-0.8500000000003638
7123,7123,2015-06-05 09:45:00+05:30,8109.35,8124.15,8109.35,8122.6,-13.25
7132,7132,2015-06-05 10:30:00+05:30,8110.8,8114.05,8101.3,8112.85,-2.050000000000182
7133,7133,2015-06-05 10:35:00+05:30,8117.85,8120.0,8107.8,8109.95,7.900000000000546
7134,7134,2015-06-05 10:40:00+05:30,8114.8,8120.1,8112.55,8117.95,-3.149999999999636
7135,7135,2015-06-05 10:45:00+05:30,8119.8,8120.0,8113.4,8115.05,4.75
7136,7136,2015-06-05 10:50:00+05:30,8118.3,8122.45,8115.8,8120.0,-1.699999999999818
7156,7156,2015-06-05 12:30:00+05:30,8143.55,8149.05,8129.9,8147.65,-4.099999999999454
7157,7157,2015-06-05 12:35:00+05:30,8150.25,8152.8,8135.7,8143.05,7.199999999999818
7158,7158,2015-06-05 12:40:00+05:30,8157.3,8160.3,8150.75,8150.85,6.449999999999818
7159,7159,2015-06-05 12:45:00+05:30,8159.15,8165.4,8151.75,8157.3,1.8499999999994543
7160,7160,2015-06-05 12:50:00+05:30,8161.8,8164.25,8159.35,8159.35,2.449999999999818
7174,7174,2015-06-05 14:00:00+05:30,8168.15,8170.9,8164.75,8168.8,-0.6500000000005457
7175,7175,2015-06-05 14:05:00+05:30,8174.15,8174.6,8167.25,8168.05,6.099999999999454
7176,7176,2015-06-05 14:10:00+05:30,8178.95,8187.15,8173.9,8173.9,5.050000000000182
7177,7177,2015-06-05 14:15:00+05:30,8181.5,8190.8,8179.35,8179.35,2.149999999999636
7178,7178,2015-06-05 14:20:00+05:30,8180.0,8184.25,8170.35,8181.75,-1.75
7190,7190,2015-06-05 15:20:00+05:30,8110.9,8112.75,8106.45,8112.7,-1.800000000000182
7191,7191,2015-06-05 15:25:00+05:30,8113.9,8114.55,8109.0,8110.6,3.2999999999992724
7192,7192,2015-06-08 09:15:00+05:30,8108.9,8129.15,8102.05,8124.35,-15.450000000000728
7193,7193,2015-06-08 09:20:00+05:30,8087.5,8109.45,8070.95,8109.45,-21.949999999999818
7194,7194,2015-06-08 09:25:00+05:30,8081.25,8089.0,8075.25,8087.95,-6.699999999999818
7237,7237,2015-06-08 13:00:00+05:30,8055.25,8057.8,8054.25,8056.85,-1.6000000000003638
7238,7238,2015-06-08 13:05:00+05:30,8060.0,8060.2,8054.75,8054.85,5.149999999999636
7239,7239,2015-06-08 13:10:00+05:30,8055.15,8061.6,8054.9,8060.0,-4.850000000000364
7240,7240,2015-06-08 13:15:00+05:30,8042.15,8055.65,8035.8,8055.35,-13.200000000000728
7241,7241,2015-06-08 13:20:00+05:30,8050.55,8050.55,8039.55,8042.05,8.5
7250,7250,2015-06-08 14:05:00+05:30,8044.35,8048.55,8042.6,8048.35,-4.0
7251,7251,2015-06-08 14:10:00+05:30,8051.25,8052.55,8043.35,8044.25,7.0
7252,7252,2015-06-08 14:15:00+05:30,8058.05,8065.0,8050.7,8051.1,6.949999999999818
7253,7253,2015-06-08 14:20:00+05:30,8059.1,8063.9,8055.1,8058.2,0.9000000000005457
7254,7254,2015-06-08 14:25:00+05:30,8078.6,8079.7,8058.1,8059.05,19.550000000000182
7268,7268,2015-06-09 09:20:00+05:30,8026.85,8032.75,8013.9,8032.75,-5.899999999999636
7269,7269,2015-06-09 09:25:00+05:30,8034.0,8035.35,8026.4,8026.4,7.600000000000364
7270,7270,2015-06-09 09:30:00+05:30,8040.4,8043.25,8027.0,8033.1,7.299999999999272
7271,7271,2015-06-09 09:35:00+05:30,8047.45,8051.25,8039.5,8039.8,7.649999999999636
7272,7272,2015-06-09 09:40:00+05:30,8048.9,8057.05,8046.75,8046.8,2.0999999999994543
7286,7286,2015-06-09 10:50:00+05:30,8016.5,8021.5,8015.7,8016.7,-0.1999999999998181
7287,7287,2015-06-09 10:55:00+05:30,8016.8,8018.45,8007.95,8016.25,0.5500000000001819
7288,7288,2015-06-09 11:00:00+05:30,8024.25,8027.45,8015.75,8016.75,7.5
7289,7289,2015-06-09 11:05:00+05:30,8017.7,8025.05,8017.2,8024.4,-6.699999999999818
7290,7290,2015-06-09 11:10:00+05:30,8020.7,8024.3,8014.1,8017.5,3.199999999999818
7293,7293,2015-06-09 11:25:00+05:30,8029.8,8037.25,8029.75,8033.35,-3.550000000000182
7294,7294,2015-06-09 11:30:00+05:30,8034.1,8036.05,8028.0,8029.7,4.400000000000546
7295,7295,2015-06-09 11:35:00+05:30,8032.95,8036.95,8031.0,8034.15,-1.199999999999818
7296,7296,2015-06-09 11:40:00+05:30,8033.55,8038.7,8032.15,8033.95,-0.3999999999996362
7297,7297,2015-06-09 11:45:00+05:30,8037.5,8038.95,8033.35,8033.35,4.149999999999636
7298,7298,2015-06-09 11:50:00+05:30,8037.25,8040.3,8035.7,8037.55,-0.3000000000001819
7299,7299,2015-06-09 11:55:00+05:30,8030.3,8039.0,8028.1,8037.35,-7.050000000000182
7300,7300,2015-06-09 12:00:00+05:30,8031.05,8031.1,8027.6,8030.35,0.6999999999998181
7320,7320,2015-06-09 13:40:00+05:30,8038.4,8040.8,8036.75,8038.65,-0.25
7321,7321,2015-06-09 13:45:00+05:30,8044.6,8047.75,8037.55,8037.9,6.700000000000728
7322,7322,2015-06-09 13:50:00+05:30,8048.45,8048.55,8041.7,8045.05,3.399999999999636
7323,7323,2015-06-09 13:55:00+05:30,8045.55,8057.0,8043.25,8048.4,-2.8499999999994543
7324,7324,2015-06-09 14:00:00+05:30,8034.05,8046.85,8029.55,8045.7,-11.649999999999636
7330,7330,2015-06-09 14:30:00+05:30,8016.25,8024.8,8015.1,8024.05,-7.800000000000182
7331,7331,2015-06-09 14:35:00+05:30,8024.7,8025.15,8010.4,8012.95,11.75
7332,7332,2015-06-09 14:40:00+05:30,8016.15,8024.1,8016.15,8023.5,-7.350000000000364
7333,7333,2015-06-09 14:45:00+05:30,8012.9,8020.75,8007.0,8016.55,-3.6500000000005457
7334,7334,2015-06-09 14:50:00+05:30,8016.4,8019.05,8013.15,8013.15,3.25
7335,7335,2015-06-09 14:55:00+05:30,8014.45,8017.5,8005.5,8015.9,-1.449999999999818
7336,7336,2015-06-09 15:00:00+05:30,8025.1,8028.85,8014.4,8014.4,10.700000000000728
7337,7337,2015-06-09 15:05:00+05:30,8020.05,8026.65,8019.45,8025.1,-5.050000000000182
7338,7338,2015-06-09 15:10:00+05:30,8025.55,8033.05,8020.8,8021.05,4.5
7339,7339,2015-06-09 15:15:00+05:30,8021.4,8025.1,8018.75,8025.1,-3.7000000000007276
7349,7349,2015-06-10 09:50:00+05:30,8092.1,8095.45,8087.0,8093.3,-1.199999999999818
7350,7350,2015-06-10 09:55:00+05:30,8094.85,8096.35,8089.45,8091.75,3.100000000000364
7351,7351,2015-06-10 10:00:00+05:30,8092.05,8097.95,8090.5,8094.8,-2.75
7352,7352,2015-06-10 10:05:00+05:30,8092.05,8093.95,8089.5,8092.2,-0.1499999999996362
7353,7353,2015-06-10 10:10:00+05:30,8097.2,8100.55,8092.15,8092.15,5.050000000000182
7378,7378,2015-06-10 12:15:00+05:30,8104.4,8106.65,8102.9,8104.8,-0.4000000000005457
7379,7379,2015-06-10 12:20:00+05:30,8105.1,8109.55,8103.65,8103.9,1.2000000000007276
7380,7380,2015-06-10 12:25:00+05:30,8102.25,8107.7,8100.6,8104.9,-2.649999999999636
7381,7381,2015-06-10 12:30:00+05:30,8099.45,8103.2,8096.6,8102.65,-3.199999999999818
7382,7382,2015-06-10 12:35:00+05:30,8097.9,8100.2,8095.8,8099.15,-1.25
7383,7383,2015-06-10 12:40:00+05:30,8102.3,8102.3,8097.45,8097.45,4.850000000000364
7384,7384,2015-06-10 12:45:00+05:30,8102.4,8104.4,8098.6,8101.7,0.6999999999998181
7385,7385,2015-06-10 12:50:00+05:30,8106.0,8109.3,8102.25,8102.25,3.75
7386,7386,2015-06-10 12:55:00+05:30,8100.7,8107.4,8100.25,8106.2,-5.5
7456,7456,2015-06-11 12:30:00+05:30,8040.3,8044.65,8039.35,8043.55,-3.25
7457,7457,2015-06-11 12:35:00+05:30,8048.2,8048.35,8039.95,8040.2,8.0
7458,7458,2015-06-11 12:40:00+05:30,8052.4,8053.15,8042.75,8048.1,4.299999999999272
7459,7459,2015-06-11 12:45:00+05:30,8040.25,8053.15,8040.2,8052.45,-12.199999999999818
7460,7460,2015-06-11 12:50:00+05:30,8036.1,8041.25,8033.5,8040.5,-4.399999999999636
7490,7490,2015-06-11 15:20:00+05:30,7961.05,7965.25,7961.05,7963.65,-2.5999999999994543
7491,7491,2015-06-11 15:25:00+05:30,7964.85,7965.25,7958.45,7960.6,4.25
7492,7492,2015-06-12 09:15:00+05:30,7957.4,7963.2,7941.2,7959.85,-2.4500000000007276
7493,7493,2015-06-12 09:20:00+05:30,7963.2,7969.95,7950.1,7957.8,5.399999999999636
7494,7494,2015-06-12 09:25:00+05:30,7959.15,7973.55,7958.2,7963.05,-3.9000000000005457
7501,7501,2015-06-12 10:00:00+05:30,7963.4,7973.55,7963.15,7967.1,-3.7000000000007276
7502,7502,2015-06-12 10:05:00+05:30,7971.45,7973.7,7963.15,7963.15,8.300000000000182
7503,7503,2015-06-12 10:10:00+05:30,7979.1,7980.95,7970.3,7970.95,8.150000000000546
7504,7504,2015-06-12 10:15:00+05:30,7987.75,7987.75,7977.5,7979.15,8.600000000000364
7505,7505,2015-06-12 10:20:00+05:30,7979.3,7987.6,7978.4,7987.25,-7.949999999999818
7521,7521,2015-06-12 11:40:00+05:30,7967.45,7969.5,7964.5,7968.2,-0.75
7522,7522,2015-06-12 11:45:00+05:30,7976.6,7977.05,7966.6,7966.85,9.75
7523,7523,2015-06-12 11:50:00+05:30,7973.05,7979.05,7971.15,7976.8,-3.75
7524,7524,2015-06-12 11:55:00+05:30,7975.2,7981.4,7972.0,7973.1,2.0999999999994543
7525,7525,2015-06-12 12:00:00+05:30,7984.05,7989.2,7974.65,7974.95,9.100000000000364
7555,7555,2015-06-12 14:30:00+05:30,7947.45,7949.05,7940.95,7948.75,-1.300000000000182
7556,7556,2015-06-12 14:35:00+05:30,7969.8,7978.5,7947.05,7947.2,22.600000000000364
7557,7557,2015-06-12 14:40:00+05:30,7985.5,7990.45,7968.3,7969.65,15.850000000000364
7558,7558,2015-06-12 14:45:00+05:30,7979.05,7987.85,7978.9,7986.25,-7.199999999999818
7559,7559,2015-06-12 14:50:00+05:30,7977.8,7984.3,7975.65,7979.45,-1.6499999999996362
7560,7560,2015-06-12 14:55:00+05:30,7980.9,7981.3,7973.85,7977.75,3.149999999999636
7561,7561,2015-06-12 15:00:00+05:30,7986.25,7986.85,7973.7,7980.4,5.850000000000364
7562,7562,2015-06-12 15:05:00+05:30,7978.05,7986.8,7977.3,7986.65,-8.599999999999454
7563,7563,2015-06-12 15:10:00+05:30,7984.45,7985.85,7974.15,7978.7,5.75
7565,7565,2015-06-12 15:20:00+05:30,7980.8,7985.45,7979.4,7982.0,-1.199999999999818
7566,7566,2015-06-12 15:25:00+05:30,7991.45,7991.8,7979.65,7980.65,10.800000000000182
7567,7567,2015-06-15 09:15:00+05:30,7971.9,7987.1,7945.55,7986.6,-14.700000000000728
7568,7568,2015-06-15 09:20:00+05:30,7976.3,7978.45,7966.35,7971.4,4.900000000000546
7569,7569,2015-06-15 09:25:00+05:30,7971.8,7981.55,7968.75,7976.15,-4.349999999999454
7585,7585,2015-06-15 10:45:00+05:30,8015.05,8022.25,8013.3,8015.7,-0.6499999999996362
7586,7586,2015-06-15 10:50:00+05:30,8017.05,8021.05,8015.0,8015.0,2.050000000000182
7587,7587,2015-06-15 10:55:00+05:30,8011.55,8018.25,8011.05,8016.2,-4.649999999999636
7588,7588,2015-06-15 11:00:00+05:30,8023.8,8023.8,8011.05,8011.75,12.050000000000182
7589,7589,2015-06-15 11:05:00+05:30,8022.65,8027.7,8021.8,8026.1,-3.4500000000007276
7599,7599,2015-06-15 11:55:00+05:30,8013.65,8016.15,8010.8,8014.7,-1.050000000000182
7600,7600,2015-06-15 12:00:00+05:30,8019.0,8019.15,8012.85,8013.45,5.550000000000182
7601,7601,2015-06-15 12:05:00+05:30,8014.5,8019.05,8008.15,8018.95,-4.449999999999818
7602,7602,2015-06-15 12:10:00+05:30,8015.75,8018.45,8011.3,8014.2,1.550000000000182
7603,7603,2015-06-15 12:15:00+05:30,8007.05,8016.4,8002.8,8016.2,-9.149999999999636
7608,7608,2015-06-15 12:40:00+05:30,7991.0,7992.7,7983.2,7992.3,-1.300000000000182
7609,7609,2015-06-15 12:45:00+05:30,7999.35,7999.4,7990.1,7990.85,8.5
7610,7610,2015-06-15 12:50:00+05:30,8005.45,8005.45,7998.5,7998.9,6.550000000000182
7611,7611,2015-06-15 12:55:00+05:30,8003.0,8006.25,7998.35,8005.05,-2.050000000000182
7612,7612,2015-06-15 13:00:00+05:30,8014.6,8016.4,8001.8,8003.0,11.600000000000364
7618,7618,2015-06-15 13:30:00+05:30,8022.55,8030.9,8021.9,8030.9,-8.349999999999454
7619,7619,2015-06-15 13:35:00+05:30,8036.15,8037.6,8022.5,8022.5,13.649999999999636
7620,7620,2015-06-15 13:40:00+05:30,8052.65,8053.15,8033.0,8035.85,16.799999999999272
7621,7621,2015-06-15 13:45:00+05:30,8043.45,8057.65,8043.05,8052.9,-9.449999999999818
7622,7622,2015-06-15 13:50:00+05:30,8049.75,8050.35,8043.05,8043.9,5.850000000000364
7623,7623,2015-06-15 13:55:00+05:30,8045.5,8049.65,8040.25,8049.55,-4.050000000000182
7624,7624,2015-06-15 14:00:00+05:30,8051.8,8052.6,8045.3,8045.35,6.449999999999818
7625,7625,2015-06-15 14:05:00+05:30,8046.55,8052.05,8043.65,8051.95,-5.399999999999636
7626,7626,2015-06-15 14:10:00+05:30,8037.05,8047.4,8031.85,8046.8,-9.75
7627,7627,2015-06-15 14:15:00+05:30,8044.4,8044.4,8036.95,8037.1,7.299999999999272
7659,7659,2015-06-16 10:40:00+05:30,7987.9,7990.05,7986.95,7988.9,-1.0
7660,7660,2015-06-16 10:45:00+05:30,7989.95,7990.3,7987.35,7987.7,2.25
7661,7661,2015-06-16 10:50:00+05:30,7994.3,7995.3,7988.85,7990.05,4.25
7662,7662,2015-06-16 10:55:00+05:30,7989.1,7996.2,7989.1,7994.4,-5.299999999999272
7663,7663,2015-06-16 11:00:00+05:30,7982.85,7989.45,7979.95,7988.8,-5.949999999999818
7687,7687,2015-06-16 13:00:00+05:30,7969.5,7973.05,7967.2,7970.65,-1.1499999999996362
7688,7688,2015-06-16 13:05:00+05:30,7975.05,7975.9,7969.1,7969.1,5.949999999999818
7689,7689,2015-06-16 13:10:00+05:30,7965.0,7976.7,7961.5,7975.0,-10.0
7690,7690,2015-06-16 13:15:00+05:30,7966.95,7968.6,7963.2,7964.6,2.3499999999994543
7691,7691,2015-06-16 13:20:00+05:30,7963.1,7968.0,7960.2,7967.5,-4.399999999999636
7705,7705,2015-06-16 14:30:00+05:30,8003.4,8015.3,8001.15,8004.65,-1.25
7706,7706,2015-06-16 14:35:00+05:30,8008.95,8010.85,7999.35,8002.6,6.349999999999454
7707,7707,2015-06-16 14:40:00+05:30,8013.0,8013.25,8005.15,8009.3,3.699999999999818
7708,7708,2015-06-16 14:45:00+05:30,8019.35,8022.25,8013.85,8013.95,5.400000000000546
7709,7709,2015-06-16 14:50:00+05:30,8029.35,8031.25,8019.9,8019.9,9.450000000000728
7730,7730,2015-06-17 10:20:00+05:30,8064.35,8065.9,8059.8,8065.05,-0.6999999999998181
7731,7731,2015-06-17 10:25:00+05:30,8073.8,8074.1,8063.95,8064.05,9.75
7732,7732,2015-06-17 10:30:00+05:30,8064.95,8074.5,8064.8,8073.9,-8.949999999999818
7733,7733,2015-06-17 10:35:00+05:30,8064.1,8066.7,8061.4,8065.2,-1.0999999999994543
7734,7734,2015-06-17 10:40:00+05:30,8071.7,8071.7,8063.35,8063.9,7.800000000000182
7735,7735,2015-06-17 10:45:00+05:30,8073.35,8074.55,8067.7,8071.9,1.4500000000007276
7736,7736,2015-06-17 10:50:00+05:30,8072.5,8073.95,8070.15,8073.05,-0.5500000000001819
7737,7737,2015-06-17 10:55:00+05:30,8073.1,8074.5,8069.45,8073.25,-0.1499999999996362
7738,7738,2015-06-17 11:00:00+05:30,8076.15,8077.6,8072.1,8072.9,3.25
7739,7739,2015-06-17 11:05:00+05:30,8074.5,8079.0,8072.8,8076.3,-1.800000000000182
7740,7740,2015-06-17 11:10:00+05:30,8076.5,8079.3,8073.95,8073.95,2.550000000000182
7741,7741,2015-06-17 11:15:00+05:30,8077.8,8084.65,8076.6,8076.8,1.0
7742,7742,2015-06-17 11:20:00+05:30,8080.7,8081.85,8077.7,8077.7,3.0
7743,7743,2015-06-17 11:25:00+05:30,8082.8,8084.85,8079.9,8080.8,2.0
7745,7745,2015-06-17 11:35:00+05:30,8079.45,8082.15,8079.05,8079.65,-0.1999999999998181
7746,7746,2015-06-17 11:40:00+05:30,8080.85,8082.4,8078.75,8079.15,1.7000000000007276
7747,7747,2015-06-17 11:45:00+05:30,8081.8,8084.95,8077.95,8080.5,1.300000000000182
7748,7748,2015-06-17 11:50:00+05:30,8085.1,8085.95,8080.4,8080.9,4.200000000000728
7749,7749,2015-06-17 11:55:00+05:30,8079.65,8085.6,8078.05,8084.25,-4.600000000000364
7763,7763,2015-06-17 13:05:00+05:30,8067.85,8077.45,8066.3,8075.65,-7.799999999999272
7764,7764,2015-06-17 13:10:00+05:30,8076.85,8077.8,8067.1,8067.5,9.350000000000364
7765,7765,2015-06-17 13:15:00+05:30,8067.9,8078.1,8067.15,8076.55,-8.650000000000546
7766,7766,2015-06-17 13:20:00+05:30,8071.35,8071.65,8063.0,8067.4,3.9500000000007276
7767,7767,2015-06-17 13:25:00+05:30,8076.9,8077.3,8071.15,8071.4,5.5
7772,7772,2015-06-17 13:50:00+05:30,8102.6,8107.65,8097.65,8105.8,-3.199999999999818
7773,7773,2015-06-17 13:55:00+05:30,8108.75,8111.65,8102.55,8102.55,6.199999999999818
7774,7774,2015-06-17 14:00:00+05:30,8115.65,8117.65,8107.8,8109.35,6.299999999999272
7775,7775,2015-06-17 14:05:00+05:30,8107.55,8116.45,8107.05,8115.2,-7.649999999999636
7776,7776,2015-06-17 14:10:00+05:30,8115.4,8115.4,8106.65,8107.8,7.599999999999454
7783,7783,2015-06-17 14:45:00+05:30,8124.45,8128.25,8117.7,8127.65,-3.199999999999818
7784,7784,2015-06-17 14:50:00+05:30,8134.25,8136.6,8123.35,8123.55,10.699999999999818
7785,7785,2015-06-17 14:55:00+05:30,8118.95,8135.7,8118.85,8135.7,-16.75
7786,7786,2015-06-17 15:00:00+05:30,8078.2,8121.0,8076.1,8119.8,-41.600000000000364
7787,7787,2015-06-17 15:05:00+05:30,8088.4,8096.35,8079.5,8079.5,8.899999999999636
7844,7844,2015-06-18 13:35:00+05:30,8173.3,8177.75,8173.05,8174.6,-1.300000000000182
7845,7845,2015-06-18 13:40:00+05:30,8175.05,8175.7,8168.0,8172.7,2.350000000000364
7846,7846,2015-06-18 13:45:00+05:30,8173.1,8174.7,8168.35,8174.4,-1.2999999999992724
7847,7847,2015-06-18 13:50:00+05:30,8177.95,8178.65,8172.95,8172.95,5.0
7848,7848,2015-06-18 13:55:00+05:30,8176.6,8181.1,8174.8,8177.3,-0.6999999999998181
7849,7849,2015-06-18 14:00:00+05:30,8182.1,8182.1,8172.35,8176.8,5.300000000000182
7850,7850,2015-06-18 14:05:00+05:30,8185.7,8185.8,8177.85,8182.55,3.149999999999636
7874,7874,2015-06-19 09:50:00+05:30,8210.65,8215.6,8209.5,8212.55,-1.8999999999996362
7875,7875,2015-06-19 09:55:00+05:30,8217.2,8217.9,8209.9,8210.55,6.650000000001455
7876,7876,2015-06-19 10:00:00+05:30,8217.7,8219.05,8214.95,8216.15,1.5500000000010914
7877,7877,2015-06-19 10:05:00+05:30,8223.3,8224.05,8217.75,8218.15,5.149999999999636
7878,7878,2015-06-19 10:10:00+05:30,8224.65,8225.45,8221.85,8223.15,1.5
7895,7895,2015-06-19 11:35:00+05:30,8226.65,8227.6,8224.95,8227.2,-0.5500000000010914
7896,7896,2015-06-19 11:40:00+05:30,8227.6,8228.55,8223.8,8226.55,1.0500000000010914
7897,7897,2015-06-19 11:45:00+05:30,8223.65,8228.2,8222.6,8227.9,-4.25
7898,7898,2015-06-19 11:50:00+05:30,8224.45,8225.65,8222.45,8223.65,0.8000000000010914
7899,7899,2015-06-19 11:55:00+05:30,8226.15,8226.65,8223.1,8224.2,1.9499999999989086
7912,7912,2015-06-19 13:00:00+05:30,8208.95,8210.8,8205.5,8209.5,-0.5499999999992724
7913,7913,2015-06-19 13:05:00+05:30,8221.6,8223.25,8208.9,8208.9,12.700000000000728
7914,7914,2015-06-19 13:10:00+05:30,8223.1,8223.1,8218.35,8221.3,1.8000000000010914
7915,7915,2015-06-19 13:15:00+05:30,8224.15,8225.5,8222.75,8222.75,1.3999999999996362
7916,7916,2015-06-19 13:20:00+05:30,8224.55,8225.05,8220.5,8222.85,1.6999999999989086
7919,7919,2015-06-19 13:35:00+05:30,8222.45,8225.6,8219.45,8224.65,-2.1999999999989086
7920,7920,2015-06-19 13:40:00+05:30,8224.8,8225.65,8222.2,8222.3,2.5
7921,7921,2015-06-19 13:45:00+05:30,8223.6,8225.55,8221.3,8224.35,-0.75
7922,7922,2015-06-19 13:50:00+05:30,8227.55,8227.95,8223.75,8224.15,3.399999999999636
7923,7923,2015-06-19 13:55:00+05:30,8229.35,8230.7,8226.2,8227.6,1.75
7927,7927,2015-06-19 14:15:00+05:30,8236.0,8239.9,8234.45,8237.3,-1.2999999999992724
7928,7928,2015-06-19 14:20:00+05:30,8238.15,8240.55,8235.75,8235.9,2.25
7929,7929,2015-06-19 14:25:00+05:30,8242.4,8243.2,8237.9,8238.0,4.399999999999636
7930,7930,2015-06-19 14:30:00+05:30,8240.95,8246.5,8237.25,8242.4,-1.4499999999989086
